report_year,source,jurisdiction,page,variable,label_raw,label_norm,value_raw
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Extended disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,smd,SMD,smd,No SMD
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Partial ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,Waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,On demand waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,No early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,Reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,Telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,57,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,cert_periods,Certification Period Lengths,certification period lengths,"12 months, 24 months"
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No disqualification
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,tba,TBA,tba,No TBA
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,child_support,Treatment of Child Support Payments,treatment of child support payments,Excluded from income
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,esap,ESAP,esap,No ESAP
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,smd,SMD,smd,No SMD
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Statewide ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,58,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,Early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,No reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Delaware,59,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,cert_periods,Certification Period Lengths,certification period lengths,12 months
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No disqualification
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,tba,TBA,tba,TBA
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Extended disqualification periods
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,smd,SMD,smd,No SMD
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Statewide ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,60,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,No early denial waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,No reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,District of Columbia,61,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Florida,62,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Florida,62,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Florida,62,cert_periods,Certification Period Lengths,certification period lengths,"4 months, 6 months, 12 months"
2025,snap-stateOptionsReport_2025.pdf,Florida,62,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,Failure to cooperate: disqualification for custodial parent
2025,snap-stateOptionsReport_2025.pdf,Florida,62,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Florida,62,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Florida,62,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Florida,62,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Florida,62,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
